time,Open,High,Low,Close,Volume
2026-04-30 22:00:00,4622.44,4627.56,4614.57,4616.92,19327
2026-05-01 01:00:00,4621.94,4632.77,4621.94,4630.3,7586
2026-05-01 02:00:00,4630.3,4634.03,4626.33,4626.46,8945
2026-05-01 03:00:00,4626.46,4631.02,4618.41,4619.64,15277
2026-05-01 04:00:00,4619.7,4622.18,4613.85,4620.91,12284
2026-05-01 05:00:00,4620.9,4636.01,4616.54,4619.12,11360
2026-05-01 06:00:00,4619.12,4631.93,4617.72,4626.7,9758
2026-05-01 07:00:00,4626.7,4628.87,4609.17,4609.17,10481
2026-05-01 08:00:00,4609.19,4616.19,4602.79,4604.94,11050
2026-05-01 09:00:00,4604.93,4607.85,4590.83,4594.81,14300
2026-05-01 10:00:00,4594.81,4598.07,4575.9,4578.2,16214
2026-05-01 11:00:00,4578.19,4582.54,4565.11,4568.82,14256
2026-05-01 12:00:00,4569.07,4572.98,4560.1,4562.73,12202
2026-05-01 13:00:00,4562.67,4576.02,4561.41,4566.88,10652
2026-05-01 14:00:00,4566.88,4579.6,4562.55,4578.69,13328
2026-05-01 15:00:00,4578.69,4607.75,4574.9,4591.21,20046
2026-05-01 16:00:00,4591.19,4628.91,4586.52,4625.92,23224
2026-05-01 17:00:00,4625.9,4660.16,4624.97,4632.1,32571
2026-05-01 18:00:00,4632.1,4648.31,4619.14,4643.25,24028
2026-05-01 19:00:00,4643.25,4650.1,4633.98,4638.97,21039
2026-05-01 20:00:00,4638.97,4642.78,4626.83,4629.5,14926
2026-05-01 21:00:00,4629.5,4630.71,4613.63,4624.31,17849
2026-05-01 22:00:00,4624.33,4627.7,4608.7,4610.82,16017
2026-05-04 01:00:00,4627.14,4629.4,4612.58,4618.8,10725
2026-05-04 02:00:00,4618.8,4620.85,4611.3,4613.88,10802
2026-05-04 03:00:00,4613.88,4616.56,4601.92,4613.03,17485
2026-05-04 04:00:00,4613.03,4614.02,4592.64,4613.1,16747
2026-05-04 05:00:00,4613.1,4618.68,4591.14,4605.89,16214
2026-05-04 06:00:00,4605.89,4617.19,4598.47,4615.0,15301
2026-05-04 07:00:00,4615.06,4615.4,4605.15,4605.95,12007
2026-05-04 08:00:00,4605.97,4613.19,4592.33,4599.07,16377
2026-05-04 09:00:00,4599.07,4600.74,4583.68,4588.64,17665
2026-05-04 10:00:00,4588.64,4593.4,4577.93,4578.96,17155
2026-05-04 11:00:00,4578.96,4581.41,4573.82,4577.01,17603
2026-05-04 12:00:00,4576.94,4584.53,4572.33,4575.42,12690
2026-05-04 13:00:00,4575.42,4575.85,4527.28,4562.66,30576
2026-05-04 14:00:00,4562.66,4570.79,4551.43,4560.64,20486
2026-05-04 15:00:00,4560.64,4579.32,4559.24,4568.34,21224
2026-05-04 16:00:00,4568.34,4575.63,4555.55,4564.07,28817
2026-05-04 17:00:00,4564.07,4583.27,4553.58,4561.5,28417
2026-05-04 18:00:00,4561.5,4566.08,4512.55,4521.57,36259
2026-05-04 19:00:00,4521.57,4526.88,4500.98,4510.72,31701
2026-05-04 20:00:00,4510.72,4531.68,4510.69,4522.41,22952
2026-05-04 21:00:00,4522.41,4525.43,4509.85,4516.33,17344
2026-05-04 22:00:00,4516.33,4527.15,4511.34,4517.81,20215
2026-05-05 01:00:00,4523.49,4524.32,4515.68,4517.53,5053
2026-05-05 02:00:00,4517.53,4521.64,4516.22,4519.01,5884
2026-05-05 03:00:00,4519.01,4530.5,4513.6,4530.03,14521
2026-05-05 04:00:00,4529.91,4542.09,4525.46,4540.89,15819
2026-05-05 05:00:00,4540.89,4546.69,4534.64,4539.04,11972
